Incident ID,Date,Time,Crime Type,Latitude,Longitude,Location Description
3317a43d-aa89-4ec5-9045-bac6ed0cd9ae,2024-04-02,22:36:33,Burglary,-72.3554945,74.941889,"313 Navarro Estate, Lake Sethtown, AL 15174"
ffc79d41-17af-4e0c-b4dc-daecf101b856,2024-02-11,01:18:04,Assault,-52.218933,19.329943,"01533 Perkins Views Suite 958, East David, OR 80464"
4b48fac4-27af-41aa-88c1-7d748eba5bfd,2024-08-05,10:01:10,Fraud,31.2080775,12.722963,"55690 Jennifer Row Suite 574, New Victoriastad, HI 70812"
bfdc2443-a507-4e00-9b8d-1616ba837d90,2023-05-22,00:48:27,Theft,6.1837585,44.762614,"098 Rowe Curve, Allenshire, FL 06778"
df99f443-9dd1-46a2-ada1-866eab83223a,2024-06-01,09:03:35,Theft,37.8248425,-153.144477,"Unit 6286 Box 1001, DPO AP 26931"
9232b9b2-21e8-452f-bd8b-c328f7a881a1,2024-05-05,05:36:18,Fraud,-1.279419,-30.849462,"USNS Santiago, FPO AA 43926"
b0e18a3a-cae2-49d0-b0f7-32f7eb5015f1,2023-12-29,23:23:30,Fraud,-16.599067,7.335052,"877 Sandy Club Suite 147, Port Chelsea, OH 48251"
a8878b4c-9225-494d-a766-916ed20bd3f1,2024-06-10,12:53:32,Burglary,-78.5625475,-114.299842,"13388 Tucker Courts, Coreyborough, CO 12301"
7ac35a42-e508-4dee-a268-28e81eeaf6fa,2024-09-09,14:31:02,Assault,36.3375355,-21.567072,"98482 Lori Cliffs Apt. 044, Carneymouth, RI 26967"
61299401-bc3d-4755-9d65-74dcd3e16087,2023-09-23,12:02:36,Vandalism,48.270208,142.650294,"643 Hernandez Harbor, Danielberg, TX 91270"
1cbedf5b-6bab-409e-8ca0-8a1dda715d33,2024-12-15,17:11:10,Assault,-34.6235465,14.974767,"4920 Dunlap Spring, West Thomasburgh, RI 28281"
11623bd2-cad6-4db8-ab34-a50fdb9f3f55,2024-10-05,06:39:29,Assault,-39.639344,-167.385208,"7111 Cody Lodge Apt. 373, East Deborahburgh, MS 21964"
6e2dc604-5ac0-407b-8f06-d1a10d9ecdf1,2023-06-03,23:28:37,Assault,23.9346975,178.134468,"5565 Ferrell Square Suite 188, New Jennychester, CO 31642"
40df1ff1-138e-46ed-8e49-b6281f869dbb,2023-11-10,10:42:12,Burglary,31.913336,130.415407,"748 Dale Hollow, East Jonathanmouth, SC 38854"
342f9997-fa55-466d-8738-5955a8f1fe2e,2025-03-12,22:25:02,Fraud,-62.331693,104.968154,"5261 Jenkins Cove Apt. 375, Richardfort, AK 02622"
084c196e-9176-45e5-bb83-f00ad5486dad,2023-10-10,01:49:51,Assault,-1.725240,-49.609119,"0840 Megan Plaza Apt. 168, Murphyborough, KS 11275"
6edcdf87-47b4-455d-9f5e-f9bda4466d99,2024-11-12,09:41:12,Assault,81.1950645,-109.428464,"4564 Daniel Mountain, East Steven, ND 33060"
a903fc2d-10f6-434c-8961-6e20a4dc6da8,2023-05-27,03:08:10,Assault,-4.5189205,155.423921,"75873 Miller Coves, Curtishaven, VA 77243"
7cac29bd-28df-4ec7-bddc-e3990223ffa2,2024-03-24,07:18:22,Burglary,-44.7502305,160.954994,"260 Sara Squares, South Patrick, WI 79899"
82dc31ce-1007-4590-be9e-3a8fae70ea35,2024-06-27,20:04:23,Burglary,-0.814172,-124.874690,"70273 David Valleys, East Richardstad, PA 90433"
e4c1c4ff-bda7-4d86-97f2-ec319bec5483,2023-05-24,05:08:47,Vandalism,-23.1999415,-34.710357,"44780 Sarah Lodge Apt. 935, West Jessica, OH 36055"
25473977-17e6-4595-93c1-d25b124ba4fc,2023-12-19,14:51:39,Theft,-44.990253,5.677879,"9552 Laura Cove, Benjaminland, SD 64303"
948cc668-90a9-4a2b-9c4c-403807fd4672,2023-06-27,05:09:24,Assault,-14.7073505,34.348079,"24405 Henry Spur, Williambury, NH 25503"
9a540f67-c9d6-4cbb-87dc-7d2b5e39687f,2023-04-30,09:13:36,Fraud,-59.113769,-146.159250,"USNS Burton, FPO AE 53433"
00491364-3a83-4fe8-bdcd-1b3ae956d46b,2024-10-26,00:01:26,Theft,16.190159,-87.562776,"3409 Luis Canyon Apt. 416, Hernandezview, FL 70469"
2e15e956-d364-4a58-8c31-80bdef0c4e6c,2025-02-21,12:49:07,Vandalism,-55.845107,34.642830,"109 Brianna Turnpike Suite 230, Cookemouth, MN 77480"
c9d9d2a6-ea5f-4267-9877-3d3ae8b5a07a,2025-02-22,20:13:07,Theft,89.881649,72.691016,"9769 Monique Spur Suite 064, Port Katherineport, AR 78511"
ee621465-5fbb-4838-8d65-1d4e4f6c6149,2024-08-05,16:09:16,Theft,-38.517348,-47.164210,"961 Richard Station Suite 408, Alexanderton, AL 46019"
21dbc4bc-4075-4cd9-8db7-2ceb5eb74dc6,2025-03-16,14:18:08,Assault,-20.749694,-125.648481,"6725 Douglas Shoal Suite 034, Bakerton, IN 60905"
73c46a50-a041-4cfb-9736-99ffc852ed2e,2023-07-15,00:40:14,Vandalism,-0.5278805,127.051147,"0490 Adam Roads, East Krystal, VA 11044"
92a75c02-e3e3-4832-8f6a-b56d9d092255,2024-06-23,03:45:19,Burglary,-86.9811995,108.640159,"1637 Courtney Well Suite 547, Port Michelleshire, RI 62860"
9d0856f9-f3be-4aa8-ba70-4a027a9f9320,2024-08-08,04:00:18,Fraud,-67.8497045,-19.875795,"57822 Kimberly Cape Suite 245, East Jennifer, ND 11217"
d3cbf16f-34b1-4a97-9309-6bcc32d76e1a,2024-11-09,03:20:29,Vandalism,-51.4551905,-110.134164,"8684 Bruce Oval, West Erin, CT 71548"
a1f4a2ff-9218-4711-935b-c2c09a28aa97,2025-02-28,13:40:12,Assault,-2.849961,-45.911196,"100 Jenkins Key, Port Andrewville, AR 34530"
85a7df40-e5a8-4caa-a36a-614f5812047f,2024-07-20,08:55:44,Fraud,9.357595,-44.716889,"4980 Sims Dale, West Jenniferville, IN 84911"
ea8605a6-0eb8-4dbd-a27b-402a905c4c31,2025-01-31,14:52:55,Vandalism,-72.0710985,2.344995,"61486 Graham Vista Suite 555, Ellisonside, IL 91499"
efd1c389-d608-4e93-aa74-dfff243d3f7f,2025-01-20,11:51:23,Burglary,25.853229,64.544004,"590 David Path Apt. 875, Robinsonbury, ME 42282"
25d3fdfd-ead0-4b52-a2d1-72344c327a0a,2024-04-24,22:10:19,Burglary,-14.2401665,-7.806762,"1024 Gina Circle, Port Jessicaton, CT 06108"
023f3852-0af8-4933-9f99-697f70ef6d2b,2024-11-13,15:22:26,Theft,-18.3318775,27.923598,"1941 Duarte View Apt. 374, Powersmouth, MO 24368"
cb578ed4-b637-4a3f-9187-9458530d14f2,2024-02-06,19:55:00,Assault,6.1371145,160.232136,"84010 Miller Heights Suite 618, North Rachelfort, WI 52431"
2859a61a-cd1d-4df6-8b4e-699cbea6b6a8,2024-08-05,23:34:17,Vandalism,-78.4363575,-134.908588,"65448 Tanner Landing Apt. 398, West David, NM 12891"
ac61dc84-10a6-4338-a46f-ffd48094c50f,2024-09-07,08:56:28,Burglary,-19.3921725,-113.537101,"3890 Patel Station, Tonyaberg, MI 78001"
5f7cc41a-6bf5-4e06-9ae8-8bd885f713e8,2023-04-12,01:21:23,Fraud,82.711074,-90.014439,"42220 Jared Cliff, Lake Stevehaven, WV 14436"
9043911a-1573-4d81-a705-d3f193becfd2,2024-01-28,13:07:58,Theft,65.0964765,-81.429906,"683 Christina Motorway, Bennettstad, TN 82117"
88fa1ed3-303f-4d02-96d0-f4176209582c,2024-12-09,14:38:49,Vandalism,-5.5915385,-134.118082,"2150 Zimmerman Freeway Suite 254, New Evan, IN 30665"
dd4bf85a-cc60-4714-8713-6ad9d55c1f1e,2024-06-12,14:57:55,Vandalism,27.654667,-107.865450,"91818 Ramirez Drive Suite 470, East Chadborough, AZ 07996"
0b11354c-3a9e-4435-8a56-e0661be77a10,2024-03-27,20:43:49,Theft,-70.804358,58.247396,"2256 Adam Forest, Chanmouth, TX 91456"
e4f28b82-2680-4568-9ad5-343d32655058,2024-08-12,07:38:33,Vandalism,-6.3111165,-18.802962,"PSC 6797, Box 3468, APO AP 47617"
884aa7c8-ae07-41e6-bba7-6c47c80d193d,2024-05-12,20:12:44,Burglary,-27.2751315,66.090742,"8430 Lee Island Suite 743, Lake Samantha, OH 41383"
de219f1f-af40-479c-976a-e7920b096dc1,2024-05-21,15:40:34,Vandalism,-30.5856545,13.260032,"62928 Joshua Path, Mirandafort, VT 27080"
0cee420c-c95b-47ae-94c2-0481c397bd84,2024-12-25,23:55:03,Assault,-4.549182,135.814756,"9493 Graves Rapids Apt. 399, Patriciaburgh, WA 43265"
6259a1a5-573d-4ca2-89ea-1cb18d81fde1,2024-02-27,02:18:07,Burglary,33.219130,14.300841,"74387 Wagner Hill, South Charles, IL 60511"
09548224-ea5a-44c8-ac5f-c26cb68c0d7e,2023-10-01,02:44:27,Burglary,7.225297,-3.977947,"3721 Jill Fords Suite 332, Millerburgh, CO 31685"
46c4f1c4-a093-453f-962c-d021a055c765,2025-01-04,07:30:49,Vandalism,-82.024361,-108.552535,"19035 Mullins Lodge, Ramirezport, WV 57895"
3152c5dc-9da5-4a92-9d17-22377e565bb9,2023-12-08,22:47:38,Theft,49.940046,124.073915,"324 Samuel Prairie, Kimshire, TX 75880"
47e83a90-6810-4ec9-9aee-b5708db6df71,2024-07-31,22:05:32,Assault,15.869264,-147.369768,"524 Keith Wall Suite 588, Wigginsfurt, WI 23906"
3f8670c1-b597-4b34-a7ee-85c4b4882db7,2025-03-30,17:31:00,Theft,59.5856875,102.009760,"77042 Troy Coves, South Kenneth, UT 63283"
4f4fa18f-66e6-45d2-90e1-dbbc5eb38bd0,2024-05-08,18:35:10,Burglary,-78.5236975,-174.423193,"404 Robert Mall, North Moniquehaven, ID 87491"
dbfa25a0-f299-4e2e-8e88-084b3ec6df86,2023-07-05,20:19:55,Theft,8.6573105,36.307775,"46079 Daniel Court Apt. 682, Aaronport, SC 79359"
e6cbe3a6-2f7a-40a3-b4f1-5f46c9e7f8ba,2023-07-14,20:57:22,Fraud,72.186795,101.431422,"0183 Garza Views Suite 906, Bryanside, OH 69674"
e151e322-e2ef-4552-b7e1-2b9dc69c4829,2024-01-08,10:53:37,Fraud,18.4789485,76.005851,"4734 Jackson Estate, New Evan, MA 78679"
4faff153-3ab7-4518-b1f9-44e9de54d4cf,2025-03-10,21:45:21,Assault,30.716103,131.161253,"088 Rodney Flats Suite 963, Leeport, MO 72256"
c497b5a1-3c2e-4dbe-9948-51d2df561807,2024-03-03,07:44:24,Vandalism,-74.6355675,-105.430249,"Unit 2167 Box 3096, DPO AP 94575"
c92db255-c859-4721-b88d-1524c06243fd,2023-06-06,23:42:09,Vandalism,40.222528,-15.440269,"5655 Connie Pine, Griffinton, AL 18233"
ac4f81f5-c8e7-44e5-93eb-5a23f64bf06e,2025-01-23,04:46:22,Assault,-71.6435685,22.769660,"47776 Carroll Knoll Apt. 618, Hodgesmouth, CA 84816"
11c5e15e-a0bd-4084-bc8b-66441197a1ae,2025-03-30,09:53:51,Vandalism,-14.875682,-87.767539,"96803 Martin Circle Apt. 680, Christianburgh, LA 80144"
f8c7850d-7036-4f2c-ae16-5adb8f8e3d3a,2023-04-20,06:47:12,Vandalism,72.019506,-122.439733,"41525 Bobby Summit, Barrettfurt, DE 49704"
d3016d9e-87d3-4238-9442-5b2de655a918,2024-05-17,17:33:11,Assault,-73.5804335,103.145348,"153 Moss Stravenue Suite 890, East Nicholasborough, TX 58510"
e1055b93-a042-47ed-a613-540be6afd314,2024-08-08,13:12:58,Assault,-3.266185,-25.670732,"13981 Brown Coves, Joshuamouth, AK 73527"
556ec366-9752-4057-bb0b-995d4163140c,2024-05-03,01:43:30,Vandalism,1.403393,-133.653848,"45265 Julia Ville, Hernandezhaven, NY 26342"
d657334a-6400-4883-be54-2422b880edb8,2023-09-19,06:16:28,Burglary,-44.5678855,-3.347231,"412 Sara Island Apt. 038, Lake Jennifershire, CT 01858"
941abfb0-784f-4003-93b7-c18dbc433e92,2023-04-24,02:19:11,Fraud,-52.0394245,-90.824646,"581 Burnett Passage, Lake Wendyburgh, IL 64964"
199ff3c7-a132-4fe7-a8a0-605c28c7cf45,2023-07-16,04:20:42,Assault,69.667043,-121.712234,"494 Lisa Flats, East Loganville, MT 09362"
b09a85e5-c159-4e72-866a-250428f04999,2023-08-16,06:59:52,Burglary,69.1277935,114.114835,"24859 Jessica Square, West Jenniferchester, LA 65526"
1152b040-6314-42f0-b3e3-2765758cf2ba,2023-06-13,18:53:14,Vandalism,57.418483,-118.360222,"65157 Douglas Fords, Lake Jessicafurt, IL 40135"
80524909-ced7-4f40-a704-0c757e7df8b4,2024-04-04,05:25:42,Theft,-80.5644475,29.521856,"Unit 0482 Box 9665, DPO AA 14272"
696faee3-38f2-4255-8724-72be4bbd32bc,2024-01-19,09:10:26,Vandalism,34.7723695,71.907404,"4175 Pamela Plain, West Melissashire, KY 21926"
ed66bf65-7377-4069-bf55-1dd1571b9722,2024-03-25,20:27:07,Assault,-21.7003255,-124.339856,"90750 Schaefer Cape, North Christopherport, AR 42202"
f073657a-e0a3-47dc-9b37-89c7b012140a,2024-05-27,23:10:49,Burglary,-6.056639,-51.401739,"8880 Lyons Circles, Scottland, PA 60367"
bcab875e-5731-4e3c-bc2d-10f4e3c19698,2023-10-17,21:50:26,Theft,17.327165,-30.730847,"757 Rebecca Burgs Suite 475, Kingfort, KY 41656"
a5acf1da-2eee-4c46-b558-1ebb398a0e87,2023-12-12,18:42:07,Vandalism,85.621813,45.206835,"7670 Campos Shoal, North Austin, GA 39948"
a9939d2b-b7de-4805-a0d9-1b3cb87cf1e2,2025-02-21,05:23:14,Fraud,-49.0444955,116.880956,"98027 Tiffany Alley Apt. 096, West Dawnland, FL 17933"
de4048c8-ae7e-4bda-925c-cb8fa6b6a80a,2023-05-05,23:12:24,Vandalism,65.7664415,50.412098,"028 Allen Viaduct, Andrewmouth, ME 68902"
548d0ceb-3e83-4186-95b3-53659c0972c2,2024-05-01,13:34:45,Theft,-65.452914,113.571645,"893 Alexander Points Apt. 084, Port Darren, NE 09678"
22cf13c1-4e5e-4b2c-9faf-ee59dd7f51e0,2024-12-06,16:45:55,Assault,80.5727165,-71.793712,"94273 Daisy Station, South Aliciamouth, ND 35959"
b32b084e-30c5-457a-b9cf-0f9651b49538,2025-03-04,17:30:16,Burglary,-8.790821,36.173262,"09409 Allen Spring Suite 354, Whiteheadbury, PA 11226"
35faa677-5707-40f0-8b8a-c1720ec8b8c8,2023-05-20,23:10:44,Theft,22.8454075,86.499449,"2259 Kaylee Isle, Emilyland, ND 85950"
3ed0ffc1-ddbb-40d7-af0b-353f35c6a05d,2024-12-10,00:07:59,Burglary,-51.5300795,-160.575535,"69806 Jeremy Islands Apt. 518, East Matthewmouth, FL 28270"
5d310df6-8ec0-4b6d-8aa6-eea24c4f436b,2024-05-04,00:11:04,Fraud,-20.2863885,-120.642967,"414 Michael Motorway Apt. 162, Lake Emilymouth, OH 88078"
2e0f774a-4025-485d-98fa-f66ca9f3d632,2024-06-26,09:42:04,Fraud,85.1543535,-160.647263,"Unit 5153 Box 8421, DPO AP 43375"
dc5f34c8-2647-4c74-9593-9b9429b01fb0,2024-04-26,02:12:59,Assault,69.052406,156.732644,"4976 Robert Ranch Suite 311, Port Gina, KS 31406"
b973eb20-798f-481d-926e-602ee62811e2,2023-08-18,13:39:09,Vandalism,-3.3514205,0.298730,"800 Jason Circle Suite 740, South Ashleyton, DE 69245"
bb18be0c-f7e2-41cc-9391-aea886d88dfa,2024-04-01,21:47:58,Vandalism,-6.457886,-158.671026,"6467 Rachel Gardens Suite 866, North Christopher, AR 66935"
88285cde-9fa1-463f-b57f-5e7baf642e1c,2023-12-02,03:51:59,Theft,67.688439,-52.866626,"1431 Robert Village, Port Lindafort, PA 43869"
b2d14092-986b-4c74-a4f1-2da15533df0d,2024-07-11,03:50:25,Vandalism,-50.3308775,138.024092,"059 Mullen Courts, South Jeffrey, VT 68443"
c9e66c04-2112-4186-a95f-d191d36d5920,2024-09-12,03:05:43,Assault,-47.257502,96.520498,"669 Bowers Mountains Apt. 757, East Ashley, WI 66342"
e818865c-3ada-47a0-9c78-b48c0156f13c,2023-11-02,22:12:08,Fraud,75.485274,-79.845738,"26571 Lee Heights Suite 798, Tylerburgh, WI 50534"
5e79a7a6-bcf2-40e4-8cb7-1d2076c78614,2023-04-13,19:18:26,Vandalism,60.697061,168.008393,"8541 Don Knoll Apt. 452, Wolfeton, KY 32104"
61897e1d-b189-4ef3-9502-fee9dc95a466,2024-07-30,20:09:21,Burglary,49.6500365,-92.752768,"3153 Lori Lane, Lake Natalieland, IA 92087"
8c356c83-7400-4a2e-ae1d-2a0509fc2040,2024-05-25,07:38:11,Theft,16.253894,-175.714225,"45219 Tonya Shoals, Port Kristinabury, SD 32372"
e06bf069-f3bf-498c-ae30-0cef449c550d,2024-02-25,17:56:38,Theft,-44.6482495,-30.048761,"3098 Garcia Burgs Suite 817, New Kelseystad, VA 30712"
7f9b0492-2977-49fc-aa24-64d94e5a45d5,2023-07-28,22:38:18,Burglary,-39.009075,-55.903456,"Unit 3625 Box 8013, DPO AP 76444"
e034f3bb-ce76-400b-b074-74bb0ac1f2aa,2025-01-10,07:04:56,Theft,58.8068565,25.076426,"967 Tamara Crest, North Nicholeshire, NV 32527"
7c9814b7-e151-478f-863e-3b4ddef551ad,2023-10-14,14:40:40,Theft,-40.447035,-118.666264,"1964 Brown Springs Apt. 499, Scottmouth, MT 38724"
dfc6c79c-f6fe-4406-bc20-694c142312c4,2023-11-08,11:39:33,Burglary,48.1713245,-49.982759,"7354 Johnson Cliffs, Brianfurt, AK 09091"
56c55b09-19f4-4a14-9540-5af7b1b38ddb,2024-09-15,04:51:03,Vandalism,51.7737425,-179.118016,"4307 Smith Landing Apt. 161, New Pamela, GA 58742"
b271f967-84ea-4e51-b11d-abd37066787f,2023-06-06,04:08:28,Fraud,66.5510355,4.706102,"Unit 4689 Box 7587, DPO AA 65830"
0825cbd9-a6cc-49ac-8c22-7625efd87200,2024-01-15,15:43:24,Fraud,82.386256,101.740342,"296 Jeremy Pines, Meyershire, RI 85872"
cf0bf061-bd4d-430d-9a13-a2e25064f9fe,2023-09-22,06:02:17,Vandalism,-60.974568,97.551059,"19005 Aimee Garden Apt. 563, Browntown, AL 50471"
cbc0660c-ebdb-403d-8ac0-4713ea94352e,2023-05-04,05:56:52,Vandalism,-44.446235,-48.725750,"10559 Everett Loaf, North Diana, MT 44606"
48d27a42-f35d-474a-85b8-6ef650aedaad,2025-02-11,10:01:22,Theft,76.594305,-65.224895,"1753 Drake Burg Apt. 102, Christinaberg, HI 65994"
c4e85a3d-e37e-4acb-9fc0-e4ef28f4724b,2024-05-22,06:07:46,Burglary,5.0672875,-96.670333,"9952 Clark Junction, Leechester, VA 47002"
9b6b5b7c-f19d-4fdf-afc5-ba2502094e22,2024-02-26,18:09:51,Burglary,-73.537887,-67.780641,"2098 Brooks Plains, Lake Rhonda, KY 01865"
52415f5f-f7d8-477c-8065-50f37ab15b93,2023-10-14,15:36:30,Burglary,85.9858655,10.748722,"54320 Jennifer Greens Apt. 269, Mayofurt, HI 44964"
3bf56c91-c4ab-41df-8ed2-07d57378928b,2023-12-12,14:25:50,Assault,52.332085,-49.527403,"571 Hays Ways Suite 785, Michelleview, IL 41839"
d05520ae-7d7b-4f54-865d-4e2dccdeb3c4,2024-04-06,00:27:42,Fraud,4.211295,90.073878,"8789 Rivera Way, North Brandon, MS 84867"
1d07442e-e29f-414a-a692-2c21eba1000e,2023-06-27,11:59:35,Theft,-1.913916,-43.900671,"066 David Lakes, North Alexisborough, RI 14736"
c7184812-cba6-4229-9819-1e6c9e2e3e9b,2024-03-27,04:15:14,Theft,-34.125983,-70.847183,"82400 Taylor Stream Suite 784, Lake Yeseniaview, MN 92490"
3733ccfc-f30d-44fd-bfdb-f61fbb4be51f,2024-03-27,13:11:05,Theft,-80.1818675,-135.011332,"PSC 8201, Box 1998, APO AE 86355"
52dc5673-f4d0-4f2d-ad1b-26028ed1b0be,2023-04-23,15:05:04,Burglary,-62.4231375,-52.195629,"2856 Mitchell Bridge Apt. 001, Port Dale, GA 98441"
79afe7fd-b6ac-4f61-8b6e-26d7200fdfb8,2025-02-13,19:05:51,Burglary,13.995242,-102.343164,"81218 Hart Key, New Williambury, NC 83567"
eb718df2-e0c9-4ddb-8679-dc41cc9dca07,2025-01-04,13:42:38,Fraud,1.965649,-96.271864,"906 Guerrero Well, Floresborough, TX 21154"
72d97c78-1525-4fcd-a1b0-5717123ee8f3,2023-12-24,23:59:48,Burglary,8.346374,28.133607,"PSC 3560, Box 9609, APO AE 76695"
6ca6da54-68db-495a-bf24-800029758da5,2023-08-26,18:46:52,Theft,-32.8761405,-95.710085,"69411 Mendoza Roads, North Janetchester, HI 32532"
976e6de5-b434-4ec5-b23d-b86b6449cb26,2024-09-27,01:45:55,Fraud,-56.420961,138.872876,"527 Alyssa Ferry Apt. 182, South Kathleenfort, IN 90173"
660a4ddf-47bc-4a82-a04e-fbaaeb8afc40,2023-06-17,20:52:03,Assault,78.781255,-38.556908,"01958 Brown Shore, New Molly, AL 04397"
fcdc610b-3e30-4232-9d2c-eb6db255f6b5,2023-05-16,03:59:57,Assault,79.124799,149.980947,"02153 Harrell Pines, North Stacytown, VT 03324"
88e491a4-c553-4a64-8a45-7bb8678e85d3,2024-05-24,14:55:35,Theft,69.330601,-23.221927,"328 Clark Dam Apt. 354, Christineville, MS 01340"
58f3de3e-1a78-4dd5-a36f-21c1a45f80bd,2024-10-20,11:24:23,Vandalism,-34.438017,23.771854,"4244 Rachel Streets, Briannaland, AK 30183"
c3c8ad84-7790-4902-b31f-69edd2cef4d3,2025-03-16,22:41:39,Burglary,-47.5315835,19.662478,"06799 Patel Street Suite 258, Tristanville, IL 86518"
d3d4109d-4f65-4d94-9fc7-e9a94e62430b,2023-09-04,23:26:00,Burglary,44.3577135,-160.493948,"6310 Craig Squares Apt. 787, Lake Melissaland, DC 40283"
f1124897-0f2e-49d0-9efb-7ecb8810d944,2023-11-02,01:24:05,Fraud,-70.8957515,-95.139312,"PSC 7329, Box 5057, APO AP 31091"
e83d0ca4-c8ed-47bb-b037-d58c7c1691b4,2023-10-10,11:56:57,Assault,85.3736045,93.765317,"00830 Norma Trail, Julieborough, VA 27356"
62148ddf-4f7a-4286-bb14-ed385e65fea0,2025-03-02,15:24:56,Fraud,30.229554,-173.338111,"360 Deborah Center, West Michelle, OR 10299"
a7075610-96f8-4401-b4c3-39946b3472da,2024-06-12,18:02:35,Fraud,23.7023945,98.430653,"73209 Manning Course, Brownton, OH 09816"
05554221-0aac-491c-aa79-8d9b6d17e8d8,2023-10-26,20:40:24,Assault,13.5364325,52.216468,"12611 Hancock Cape Suite 959, South Johnberg, KY 67979"
f8a8370e-00fc-4c99-9150-b6400b9d7787,2023-04-18,23:45:35,Fraud,-4.0821335,-167.418429,"6695 Erickson Estate Suite 483, Amyborough, KY 15089"
b84a1c31-c00d-4eb2-bb5c-963c1db98691,2023-09-30,15:46:48,Theft,-80.9650525,-124.218163,"64474 Anthony Ports Apt. 280, Jacksonhaven, MS 88877"
b50ebf3e-055c-43f9-9af5-d9d56115604d,2025-01-31,08:06:54,Vandalism,48.049011,-155.565587,"32054 Lang Flats Apt. 645, New Williamtown, NH 22720"
65dceb7a-207b-4da1-b823-fa8221b8c743,2025-03-13,16:59:38,Fraud,21.3197435,143.883675,"Unit 6225 Box 6132, DPO AE 07713"
88229f9e-6b3c-45fb-ab94-a0c52a483c47,2023-12-12,19:21:36,Vandalism,18.891762,80.911895,"05726 Lee Mountain, Parkerborough, OK 69806"
ad7ec713-d3da-4caf-a214-c7da0dc5b357,2024-02-03,21:01:29,Burglary,23.7766275,-4.472930,"8006 Christopher Meadows, Lake Andreaborough, DC 90994"
740a1cd1-b53b-4f60-9a66-3b28326d61b9,2025-01-24,20:05:09,Burglary,14.5973045,80.111825,"31266 White Cove Apt. 485, Lake Heatherberg, LA 08374"
48d9b7ff-58b1-4832-9a5f-a4fa43bdc267,2024-12-02,20:09:06,Vandalism,-46.9864225,-127.286175,"24175 Black Canyon, Donaldville, LA 62933"
415c826c-e75a-495d-a274-729ea56dfa0f,2024-02-06,12:15:50,Burglary,-29.7048015,22.940796,"11593 Sara Points, West Donald, SC 85564"
0a788de0-3715-40c6-9c61-e9928cca845b,2024-02-20,12:31:14,Fraud,22.172669,-160.415388,"63567 York Stream, Klineborough, LA 93975"
4607c009-0634-4792-ba49-0417b18b96fc,2023-05-25,10:42:58,Assault,-26.7507895,-162.066706,"500 Michelle Valley, Delacruzview, IL 57397"
8ec7ecd1-ca55-46cf-b012-b05a80fc50f5,2025-01-02,20:56:57,Assault,-72.824842,-25.701078,"949 Adrian Ranch Apt. 668, Andersonton, AR 55844"
665f7c56-fcdf-4029-aead-4b0eed54c519,2024-08-04,14:12:45,Theft,-15.1276355,104.828549,"08274 Francis Row Apt. 787, Adamsstad, KS 08418"
7e2b4180-d102-409e-9b2f-a38c5b528e5c,2023-12-08,09:02:09,Theft,-15.474230,173.459667,"48912 Johnson Meadows, Joshuamouth, CO 10355"
7e1bbc77-f141-4dc4-af3d-f35959097afb,2024-04-13,07:59:03,Vandalism,31.696080,-32.963548,"823 Brown Views, Port Tammyville, VA 03292"
7b657767-a5da-43e3-83ce-47a17748c00d,2024-03-17,16:32:32,Vandalism,26.372138,-80.927350,"4172 Turner Vista, Millerfurt, CO 60571"
149ed29a-7e5e-4f22-8236-00ac2c36185b,2024-07-10,19:31:19,Fraud,62.685357,12.067956,"588 Hull Crossroad Suite 873, Jessicabury, WA 35060"
7a602faf-e463-4ed2-b575-fc82dae22975,2024-04-15,17:16:15,Vandalism,-67.7457375,-4.895253,"PSC 3038, Box 1084, APO AP 93430"
f73ea0e9-8cbf-4bd0-a067-51c7f121910e,2024-04-08,18:06:32,Assault,65.194243,-152.602263,"926 Ayers Walks Apt. 545, West Timothyview, VT 80241"
9e6055ad-42ee-4d25-8f61-fbd515be66c0,2025-04-03,09:21:33,Fraud,-76.2617425,-21.471187,"33546 Ricardo Island, Riosberg, AR 90145"
5a347467-f68f-4a1c-9685-72bc22dd7eca,2025-01-15,19:46:37,Burglary,-63.767435,93.254111,"21932 Huynh Manor, East Carol, LA 84484"
8c371958-7cc9-4214-9460-d7c644ff4b8f,2023-07-02,10:41:00,Burglary,4.4204485,8.077798,"35719 Edwards Inlet Apt. 460, New Anthonyfort, DE 58987"
bd5763b3-f3d0-4d58-8087-ca6c0410ced4,2024-07-31,23:58:28,Vandalism,64.994660,18.979691,"2846 Lisa Ways Apt. 525, Gibsonhaven, WI 12219"
1b189ad9-b0b3-4b54-9e43-090c29a3de0f,2023-05-16,02:18:30,Vandalism,18.3758885,-121.392247,"USS Martinez, FPO AA 27902"
5d0a29b2-5e35-4814-9b4c-10a4dc2a062e,2023-12-24,22:37:40,Assault,-38.943676,-52.573090,"985 Rita Neck Apt. 558, Loganville, SC 44300"
e21ed037-f544-4b4f-bd8d-c7f98abb2658,2025-02-27,06:27:49,Vandalism,-47.4908495,33.146388,"14489 Boyd Junction Apt. 332, Port Brent, WI 11306"
bb970b06-55e9-4db1-b920-94b04211eba1,2024-06-17,14:47:34,Vandalism,-23.6488435,-80.796315,"PSC 2293, Box 3132, APO AA 93150"
d8808eee-d036-446c-b143-76ffd471accb,2023-07-24,12:29:07,Fraud,35.6619885,97.243833,"862 Angela Plain, New Mary, VA 42936"
35debf03-e1f9-4042-acfd-1c3ce956dbfb,2025-02-17,23:13:27,Burglary,-52.925739,-91.541957,"5754 Bryan Crossing, North Cameron, PA 78450"
